"세종특별자치시","경상남도",-,-,-,-,196,-146,212,-72,241,-360,344,-618,411,-471,488,-546,464,-685,624,-354,649,-328,604,-389,559,-394
"세종특별자치시","제주특별자치도",-,-,-,-,39,-19,41,-33,63,-71,139,-49,164,-46,263,8,274,-59,279,-43,301,-7,317,-43,290,-79
"경기도","전국",2026383,-142437,1986623,-75799,1862209,-82753,1821303,-74131,1834379,-57396,1898312,-94768,1824976,-133617,1772162,-116162,1871621,-170094,1806296,-134666,1984199,-168373,1885698,-150517,1602108,-43882
"경기도","서울특별시",285963,-124772,272407,-101364,254175,-99960,246464,-94337,249701,-83084,239557,-119780,234357,-136403,234448,-107985,233320,-135216,242339,-91954,266375,-109492,237206,-124910,219497,-60234
"경기도","부산광역시",15121,-4840,17591,-2536,14545,-2909,14261,-1670,15819,-804,14973,-1468,13485,-2916,12853,-2984,11904,-4801,11272,-5150,11883,-5557,12003,-5336,11024,-4432
"경기도","대구광역시",10763,-3833,11163,-2157,11026,-2555,11009,-2650,10961,-1852,10043,-2279,9627,-2291,8872,-3482,8920,-4307,8250,-5306,8641,-6383,8725,-5289,8817,-3389
"경기도","인천광역시",67913,-3118,78724,13392,76730,11603,74479,11148,71554,5651,71513,5160,65864,-900,61797,-6041,63361,-9571,62673,-8195,64709,-16788,70208,2228,73259,17098
"경기도","광주광역시",11678,-1383,11394,-322,11286,-634,9851,-1044,10751,-1221,9323,-1465,8232,-1772,7739,-2073,7417,-3323,7296,-2968,7318,-3313,7264,-2852,6597,-2090
"경기도","대전광역시",16368,-1654,16547,55,16907,940,15832,57,15187,-2,15266,-88,14586,-555,13935,-872,13412,-1987,13072,-3248,12730,-3854,13056,-3015,13260,-434
"경기도","울산광역시",4733,-806,5144,-454,5700,33,5923,60,6068,747,6089,242,4712,-1243,3810,-2625,3960,-2700,3967,-2951,4016,-2891,4026,-3001,3874,-2309
"경기도","세종특별자치시",-,-,-,-,5390,3902,3974,2372,7541,5701,9672,7087,7129,3693,7006,3251,7139,2817,6923,1853,6130,402,6272,996,6080,1313
"경기도","경기도",1435269,0,1387806,0,1294565,0,1274495,0,1275072,0,1346264,0,1301101,0,1259187,0,1366502,0,1301708,0,1448061,0,1365816,0,1104145,0
"경기도","강원도",31988,557,32456,3537,31437,1836,29598,2391,29917,1710,30961,2723,29355,986,28698,1042,27502,-1900,28229,394,29381,877,30583,2299,29286,4870
"경기도","충청북도",24463,2075,25238,3919,23711,3223,22826,2743,23613,3916,23692,3617,22618,2815,22486,2653,23057,2108,21705,570,22158,25,23086,439,22608,3896
"경기도","충청남도",41910,4496,43735,8253,37616,4372,36185,4651,37181,5256,37791,4514,37784,5730,39295,7938,37148,2529,33393,-3192,35944,-3647,37868,159,38102,6677
"경기도","전라북도",20759,-1249,21888,1398,19854,-553,18123,337,19776,1723,18131,578,17045,-1038,16612,-1463,14759,-3680,14014,-3626,14549,-3256,14754,-2146,14107,-315
"경기도","전라남도",18243,-1458,18124,479,16979,-441,16302,652,17144,1486,16804,1055,15073,-939,14431,-718,14325,-1845,13781,-2161,13762,-2402,13481,-1492,12436,288
"경기도","경상북도",19488,-3831,20553,-1012,19406,-2115,18618,-1197,18608,-520,20166,59,18022,-1676,16077,-3654,15073,-5884,15618,-4884,15533,-7589,17422,-4672,16126,-2713
"경기도","경상남도",16289,-3034,17884,34,16342,-1380,15806,-426,16408,110,17483,538,15049,-1525,13661,-3473,13428,-4949,13119,-4901,13348,-5868,13682,-5746,13156,-4050
"경기도","제주특별자치도",5435,413,5969,979,6540,1885,7557,2782,9078,3787,10584,4739,10937,4417,11255,4324,10394,2615,8937,1053,9661,1363,10246,1821,9734,1942
"강원도","전국",241183,-555,231424,-4653,225184,-712,214931,-2986,226284,-2085,222352,-4773,221592,-1892,209618,-2035,220252,3854,215965,-1661,217897,-5457,210422,-6681,187370,-7494
"강원도","서울특별시",22798,62,21559,-2065,21324,-1008,19954,-647,20174,-999,20030,-2629,19877,-1713,19761,-1255,20417,859,19895,790,20048,-653,19259,-1715,17364,-1010
"강원도","부산광역시",2333,-236,2288,-260,2198,68,2020,-138,2183,98,2333,28,2167,63,2028,-193,1935,-8,1811,-266,1814,-288,1816,-286,1650,-254
"강원도","대구광역시",1653,-386,1703,-140,1838,31,1701,-119,1549,-335,1735,-149,1818,70,1536,-121,1643,-33,1435,-277,1495,-452,1485,-381,1520,-83
"강원도","인천광역시",5092,-716,4999,-696,5407,68,5071,-502,5148,-401,5058,-846,5080,-518,4663,-733,4832,-293,4596,-594,4353,-1191,4520,-901,4003,-840
"강원도","광주광역시",882,-195,861,-30,843,-29,805,-94,828,-126,945,-84,751,-76,730,-129,711,-19,626,-157,685,-141,728,-117,606,-166
"강원도","대전광역시",2976,373,3282,405,3257,846,2995,258,2867,467,2902,479,2783,570,2682,380,2529,435,2471,174,2344,127,2462,211,2240,286
"강원도","울산광역시",1162,68,1050,83,1234,287,1095,198,1146,157,1103,-25,939,-101,766,-181,737,-190,684,-266,688,-304,694,-293,585,-209
"강원도","세종특별자치시",-,-,-,-,311,118,272,34,490,271,765,449,710,300,797,315,870,421,688,107,770,154,837,204,705,156
"강원도","경기도",31431,-557,28919,-3537,29601,-1836,27207,-2391,28207,-1710,28238,-2723,28369,-986,27656,-1042,29402,1900,27835,-394,28504,-877,28284,-2299,24416,-4870
"강원도","강원도",153165,0,147142,0,140649,0,136041,0,145250,0,140018,0,140921,0,130963,0,140086,0,139681,0,141063,0,133645,0,118990,0
"강원도","충청북도",5144,581,4974,626,4553,241,4267,20,4440,-296,4706,-19,4890,470,4764,183,4650,561,4457,-32,4217,-398,4417,-210,4018,1
"강원도","충청남도",3854,347,4106,690,3548,339,3445,473,3550,465,3743,571,3316,294,3645,777,3373,438,2996,129,3299,106,3499,415,3113,278
"강원도","전라북도",1453,-27,1454,29,1528,90,1537,60,1470,-130,1577,-39,1464,-57,1378,-165,1289,-37,1190,-258,1281,-38,1280,-109,1125,-69
"강원도","전라남도",1587,-186,1632,70,1509,24,1416,-89,1521,-12,1589,-12,1497,-22,1405,-73,1290,-93,1512,43,1313,-263,1268,-246,1274,-5
"강원도","경상북도",4014,207,4029,204,4057,144,3878,-65,3916,13,3999,-70,3593,-222,3587,113,3361,-59,3224,-269,2958,-734,3245,-396,2908,-265
"강원도","경상남도",3157,170,2866,-76,2737,-165,2541,-159,2731,182,2772,64,2483,-204,2312,-163,2192,-161,2078,-393,2268,-425,2175,-550,2027,-445
"강원도","제주특별자치도",482,-60,560,44,590,70,686,175,814,271,839,232,934,240,945,252,935,133,786,2,797,-80,808,-8,826,1
"충청북도","전국",229707,-5964,220515,-8079,207622,-4641,212860,-3113,213577,-2367,213188,-1438,197668,-5011,194915,-2262,213737,-5149,208831,-2565,226441,-3454,210838,-3462,180218,-5201
"충청북도","서울특별시",14561,-900,13753,-1565,13624,-931,13209,-574,13291,-953,13197,-1182,13032,-1055,12961,-341,13783,377,13806,1263,14574,1506,13521,351,12497,860
"충청북도","부산광역시",1618,-368,1628,-369,1489,-290,1565,-171,1932,-36,1757,-266,1559,-318,1660,-390,1406,-574,1470,-427,1616,-308,1581,-460,1457,-363
"충청북도","대구광역시",1655,-129,1555,-294,1705,-238,1693,-265,1816,-210,1450,-507,1517,-254,1443,-381,1450,-567,1530,-642,1548,-697,1600,-684,1606,-407
"충청북도","인천광역시",3473,-874,3428,-524,3624,-543,3429,-743,3457,-753,3509,-1115,3308,-995,3416,-635,3394,-797,3463,-536,3385,-883,3372,-768,3250,-655
"충청북도","광주광역시",906,75,836,-95,783,-66,716,-66,904,-41,711,-259,647,-201,680,-230,729,-299,798,-225,769,-228,864,-203,722,-237
"충청북도","대전광역시",8853,6,9120,273,8803,687,8442,134,8552,296,7749,-516,7917,169,8014,361,7905,3,7866,-414,8343,-526,8682,-56,7769,290
"충청북도","울산광역시",755,-306,782,-166,954,95,1173,282,865,-26,1057,-105,716,-274,633,-344,576,-617,669,-367,688,-286,715,-450,649,-417
"충청북도","세종특별자치시",-,-,-,-,2797,827,2794,919,5940,4072,9061,6753,5544,2918,6270,3455,5978,3005,4948,1560,5261,8,5277,1149,4818,1532
"충청북도","경기도",22388,-2075,21319,-3919,20488,-3223,20083,-2743,19697,-3916,20075,-3617,19803,-2815,19833,-2653,20949,-2108,21135,-570,22133,-25,22647,-439,18712,-3896
"충청북도","강원도",4563,-581,4348,-626,4312,-241,4247,-20,4736,296,4725,19,4420,-470,4581,-183,4089,-561,4489,32,4615,398,4627,210,4017,-1
"충청북도","충청북도",153067,0,145679,0,133461,0,139959,0,136614,0,133264,0,124156,0,119825,0,138870,0,133384,0,147153,0,131430,0,109238,0
"충청북도","충청남도",8376,432,8200,-97,6253,129,6056,212,6304,38,6580,327,6056,359,6387,559,6087,239,6182,103,6817,116,6742,21,6350,384
"충청북도","전라북도",1823,-393,1961,-218,1744,-253,1834,-105,1773,-483,1753,-518,1692,-467,1770,-425,1696,-719,1775,-520,1883,-382,1961,-450,1779,-300
"충청북도","전라남도",1199,-146,1248,-163,1183,-134,1209,9,1191,-145,1344,-98,1233,-239,1232,-248,1133,-391,1168,-331,1474,-155,1266,-229,1164,-242
"충청북도","경상북도",3869,-421,3996,-133,3722,-469,3692,-235,3606,-506,3859,-366,3410,-731,3475,-569,3122,-1285,3629,-537,3493,-1230,3892,-591,3558,-794
"충청북도","경상남도",2115,-292,2193,-134,2128,-59,2119,46,2057,-296,2259,-205,1751,-819,1726,-493,1731,-911,1714,-920,1896,-709,1826,-827,1743,-1012
"충청북도","제주특별자치도",486,8,469,-49,552,68,640,207,842,296,838,217,907,181,1009,255,839,56,805,-34,793,-53,835,-36,889,57
"충청남도","전국",301675,-16178,302546,-18641,277346,-9849,268053,-13375,279817,-9810,279680,-10272,271446,-15318,269337,-19401,282221,-10084,259584,794,286386,-741,273673,-8522,246174,-14314
"충청남도","서울특별시",23115,-1407,21674,-3049,20638,-1631,19680,-1806,19841,-1632,19144,-3155,18726,-3015,18582,-2438,19427,-999,20484,1962,21398,1584,19358,-771,17938,365
"충청남도","부산광역시",2683,-1210,2881,-877,2408,-926,2328,-581,2920,-744,2548,-616,2210,-950,2303,-939,2086,-967,2143,-896,2334,-672,2293,-854,1991,-728
"충청남도","대구광역시",1849,-881,2128,-519,1925,-781,2038,-561,2157,-525,1999,-510,1780,-543,1754,-824,1737,-773,1741,-809,1866,-778,1780,-808,1748,-620
"충청남도","인천광역시",7441,-2544,7214,-2118,7180,-1411,6793,-1959,6784,-2180,6636,-2465,6407,-2321,6251,-2479,6365,-1829,6599,-1072,6775,-1327,6636,-1666,5927,-1645
"충청남도","광주광역시",1554,-346,1617,-466,1489,-369,1450,-393,1797,-418,1468,-585,1427,-539,1447,-539,1435,-581,1417,-363,1432,-522,1506,-404,1298,-598
"충청남도","대전광역시",21341,149,21494,418,18126,1379,16502,-422,17037,485,15551,-479,15298,-526,15082,-239,15349,676,15026,573,15978,181,14739,-549,13101,-779
"충청남도","울산광역시",1044,-547,1306,-140,1158,-195,1376,12,1227,-225,1468,-87,1136,-357,947,-701,1008,-652,976,-513,974,-656,1014,-659,955,-523
"충청남도","세종특별자치시",-,-,-,-,4514,2440,2915,710,6103,3759,8384,5479,5868,2517,6587,2706,6698,2531,6495,2165,6748,1643,6307,1081,5166,677
"충청남도","경기도",37414,-4496,35482,-8253,33244,-4372,31534,-4651,31925,-5256,33277,-4514,32054,-5730,31357,-7938,34619,-2529,36585,3192,39591,3647,37709,-159,31425,-6677
"충청남도","강원도",3507,-347,3416,-690,3209,-339,2972,-473,3085,-465,3172,-571,3022,-294,2868,-777,2935,-438,2867,-129,3193,-106,3084,-415,2835,-278
"충청남도","충청북도",7944,-432,8297,97,6124,-129,5844,-212,6266,-38,6253,-327,5697,-359,5828,-559,5848,-239,6079,-103,6701,-116,6721,-21,5966,-384
"충청남도","충청남도",177372,0,179652,0,161743,0,159556,0,165101,0,163496,0,163006,0,161612,0,169665,0,143953,0,163366,0,156509,0,143792,0
"충청남도","전라북도",6125,-389,6500,-189,5523,-627,5595,-336,5451,-616,5563,-696,5278,-818,5257,-899,5332,-978,5331,-687,5881,-659,5545,-611,4959,-596
"충청남도","전라남도",2706,-1222,2794,-1098,2734,-622,2596,-853,2618,-472,2593,-796,2573,-808,2481,-1042,2584,-927,2834,-559,2648,-818,2724,-751,2309,-571
"충청남도","경상북도",3536,-1344,3857,-893,3362,-1626,3118,-1346,3437,-1130,3554,-957,2934,-1035,2907,-1339,2982,-1274,2987,-986,3160,-1253,3488,-707,2948,-853
"충청남도","경상남도",3313,-1119,3479,-843,3192,-721,2894,-690,3153,-511,3480,-191,2867,-869,2804,-1697,2986,-1268,2953,-964,3173,-914,3151,-1138,2727,-1145
"충청남도","제주특별자치도",731,-43,755,-21,777,81,862,186,915,158,1094,198,1163,329,1270,303,1165,163,1114,-17,1168,25,1109,-90,1089,41
"전라북도","전국",308237,2448,306290,-1721,275126,3291,260395,2197,276900,2563,264662,2830,252607,4419,239253,7206,257097,13773,241523,12748,257577,8494,229511,5801,204547,5115
"전라북도","서울특별시",18777,1208,17600,-155,17180,1060,15495,586,15902,1336,14830,-5,14993,1158,14930,1751,15664,3675,15267,4209,15153,3515,13736,1830,12635,2439
"전라북도","부산광역시",1518,-177,1651,-342,1508,-282,1471,-48,1621,21,1731,51,1582,-22,1545,-21,1344,11,1357,-86,1364,-201,1274,-186,1248,-92
"전라북도","대구광역시",924,64,899,-104,1033,155,1018,33,880,-116,861,-79,893,-27,816,-95,863,23,796,-32,900,-40,852,-63,792,-47
"전라북도","인천광역시",3844,-535,3987,-360,4075,88,3871,294,3588,-157,3395,-186,3415,-341,3516,14,3724,637,3667,697,3774,453,3252,130,3025,249
"전라북도","광주광역시",6355,613,6305,520,5896,-76,5726,177,6221,423,5660,28,5733,115,5676,388,6186,1114,5937,997,5797,260,5689,450,5106,301
"전라북도","대전광역시",4814,514,5171,693,4788,836,4509,748,4572,456,4396,630,4303,751,4604,977,4634,1276,4455,1031,4462,646,4219,516,4295,812
"전라북도","울산광역시",743,-559,946,-128,1081,148,1117,-81,1099,-35,1391,456,832,-7,1288,548,1099,402,845,108,783,64,575,-34,503,-90
"전라북도","세종특별자치시",-,-,-,-,507,288,497,252,907,597,1422,1011,1301,668,1551,844,1574,885,1474,646,1548,575,1455,548,1313,376
"전라북도","경기도",22008,1249,20490,-1398,20407,553,17786,-337,18053,-1723,17553,-578,18083,1038,18075,1463,18439,3680,17640,3626,17805,3256,16900,2146,14422,315
"전라북도","강원도",1480,27,1425,-29,1438,-90,1477,-60,1600,130,1616,39,1521,57,1543,165,1326,37,1448,258,1319,38,1389,109,1194,69
"전라북도","충청북도",2216,393,2179,218,1997,253,1939,105,2256,483,2271,518,2159,467,2195,425,2415,719,2295,520,2265,382,2411,450,2079,300
"전라북도","충청남도",6514,389,6689,189,6150,627,5931,336,6067,616,6259,696,6096,818,6156,899,6310,978,6018,687,6540,659,6156,611,5555,596
"전라북도","전라북도",228881,0,228836,0,199254,0,189665,0,203725,0,193076,0,181657,0,167338,0,183346,0,170357,0,186458,0,162232,0,143921,0
"전라북도","전라남도",5745,-352,5579,-687,5363,-437,5452,-59,5770,186,5304,-247,5496,-474,5458,-435,5690,103,5617,169,5199,-685,5160,-227,4573,76
"전라북도","경상북도",1569,70,1583,109,1598,93,1545,90,1499,88,1508,-62,1381,-15,1339,-51,1352,63,1402,19,1306,-192,1472,26,1295,35
"전라북도","경상남도",2291,-342,2342,-294,2216,-9,2171,-48,2316,43,2329,181,2045,-151,2109,-12,2000,-59,1909,-108,1825,-308,1841,-417,1750,-187
"전라북도","제주특별자치도",558,-114,608,47,635,84,725,209,824,215,1060,377,1117,384,1114,346,1131,229,1039,7,1079,72,898,-88,841,-37
"전라남도","전국",275661,10061,266461,5222,244080,5054,246635,2306,260874,596,246168,-3936,237337,3205,230551,3047,232414,8030,233271,8788,248770,9754,228106,4487,192301,345
"전라남도","서울특별시",17766,1337,16298,324,15818,1053,14595,408,14607,16,13884,-714,14568,1503,13665,1239,13915,2706,13894,2560,14082,2872,12125,820,10934,1095
"전라남도","부산광역시",3184,-361,3201,-542,3226,-153,3148,-219,3278,1,3308,-278,3279,-101,3184,-85,3077,-292,3124,-355,3276,-97,2959,-129,2633,-308
"전라남도","대구광역시",825,-160,838,-109,876,-101,986,38,921,-64,873,-80,959,52,905,8,1021,37,878,-111,996,-48,869,-138,924,-45
"전라남도","인천광역시",4189,-68,3966,-57,3819,94,3482,-269,3557,-291,3496,-380,3537,14,3466,261,3509,420,3435,208,3538,296,3219,107,2828,26
"전라남도","광주광역시",43153,6084,40669,3894,36882,2146,35498,1762,38942,1586,37578,-3304,34507,-1311,33884,-1256,37201,1967,37142,4118,35936,2791,33287,1295,27432,-182
"전라남도","대전광역시",1977,162,2149,220,2109,395,1833,78,2026,227,2019,221,2005,333,2000,397,2027,458,2053,334,1977,367,1947,265,1770,324
"전라남도","울산광역시",977,-12,1117,220,1031,112,1073,101,1041,-23,1158,-64,977,-122,889,-286,877,-214,964,-124,939,-154,829,-122,745,-89
"전라남도","세종특별자치시",-,-,-,-,267,104,262,133,402,216,699,448,641,325,717,348,871,427,825,336,821,305,745,213,692,182
"전라남도","경기도",19701,1458,17645,-479,17420,441,15650,-652,15658,-1486,15749,-1055,16012,939,15149,718,16170,1845,15942,2161,16164,2402,14973,1492,12148,-288
"전라남도","강원도",1773,186,1562,-70,1485,-24,1505,89,1533,12,1601,12,1519,22,1478,73,1383,93,1469,-43,1576,263,1514,246,1279,5
"전라남도","충청북도",1345,146,1411,163,1317,134,1200,-9,1336,145,1442,98,1472,239,1480,248,1524,391,1499,331,1629,155,1495,229,1406,242
"전라남도","충청남도",3928,1222,3892,1098,3356,622,3449,853,3090,472,3389,796,3381,808,3523,1042,3511,927,3393,559,3466,818,3475,751,2880,571
"전라남도","전라북도",6097,352,6266,687,5800,437,5511,59,5584,-186,5551,247,5970,474,5893,435,5587,-103,5448,-169,5884,685,5387,227,4497,-76
"전라남도","전라남도",163343,0,159553,0,143423,0,151466,0,161491,0,147703,0,140958,0,137172,0,134973,0,136414,0,151213,0,138571,0,116316,0
"전라남도","경상북도",1913,158,1983,191,1762,-34,1769,164,1824,-6,1826,29,1795,10,1745,57,1652,-43,1632,-242,1782,-116,1834,140,1445,-113
"전라남도","경상남도",4461,-470,4950,-253,4427,-268,4160,-277,4410,-269,4551,-191,4357,-253,3977,-474,3826,-625,3932,-700,4222,-588,3729,-731,3368,-809
"전라남도","제주특별자치도",1029,27,961,-65,1062,96,1048,47,1174,246,1341,279,1400,273,1424,322,1290,36,1227,-75,1269,-197,1148,-178,1004,-190
"경상북도","전국",358127,3552,358695,-4816,340222,4860,330983,1865,338029,988,345307,577,318803,3151,316642,5581,318671,9225,311082,4571,334679,16978,314529,-3337,270822,7666
"경상북도","서울특별시",18395,2353,17319,1501,17694,2503,16561,2141,16796,2340,16478,1365,16087,1851,15681,3217,16459,4442,16887,4952,17936,5949,16098,3530,14926,3831
"경상북도","부산광역시",9135,-1702,9091,-1769,9519,-808,9209,-567,10514,50,10473,-295,9284,-116,8896,-200,8589,-174,9030,80,9854,812,9254,-653,8512,351
"경상북도","대구광역시",46132,-1763,44089,-5211,43587,-1335,42776,-2259,47044,-4808,43828,-3072,39505,-1939,39231,-2483,40245,-2499,38513,-6904,44383,-734,38560,-9072,37469,-315
"경상북도","인천광역시",4320,487,4171,-46,4043,-157,3773,-171,3938,-12,3773,-209,3557,-32,3488,136,3662,489,3665,391,3822,428,3569,6,3411,236
"경상북도","광주광역시",830,-20,768,-113,793,-63,772,-47,847,-134,920,-88,731,-104,784,-45,841,15,780,14,812,42,780,-59,738,-71
"경상북도","대전광역시",3474,284,3690,546,3641,800,3433,660,3419,568,3508,594,3543,776,3473,873,3511,912,3490,656,3839,1159,3792,887,3391,837
"경상북도","울산광역시",8024,-56,8086,68,8242,448,7685,-123,8281,480,8642,-73,6907,-1357,6386,-1489,6160,-2751,6742,-1281,6886,-2176,6631,-3261,6198,-1129
"경상북도","세종특별자치시",-,-,-,-,347,148,353,135,602,333,977,574,829,389,1008,556,1117,561,1140,461,1219,546,1087,411,1075,330
"경상북도","경기도",23319,3831,21565,1012,21521,2115,19815,1197,19128,520,20107,-59,19698,1676,19731,3654,20957,5884,20502,4884,23122,7589,22094,4672,18839,2713
"경상북도","강원도",3807,-207,3825,-204,3913,-144,3943,65,3903,-13,4069,70,3815,222,3474,-113,3420,59,3493,269,3692,734,3641,396,3173,265
"경상북도","충청북도",4290,421,4129,133,4191,469,3927,235,4112,506,4225,366,4141,731,4044,569,4407,1285,4166,537,4723,1230,4483,591,4352,794
"경상북도","충청남도",4880,1344,4750,893,4988,1626,4464,1346,4567,1130,4511,957,3969,1035,4246,1339,4256,1274,3973,986,4413,1253,4195,707,3801,853
"경상북도","전라북도",1499,-70,1474,-109,1505,-93,1455,-90,1411,-88,1570,62,1396,15,1390,51,1289,-63,1383,-19,1498,192,1446,-26,1260,-35
"경상북도","전라남도",1755,-158,1792,-191,1796,34,1605,-164,1830,6,1797,-29,1785,-10,1688,-57,1695,43,1874,242,1898,116,1694,-140,1558,113
"경상북도","경상북도",217642,0,223534,0,204248,0,201206,0,201259,0,209109,0,193354,0,193235,0,192155,0,185699,0,196478,0,187410,0,153144,0
"경상북도","경상남도",9838,-1241,9623,-1359,9355,-823,9092,-626,9413,-127,10089,86,8826,-431,8530,-790,8377,-637,8415,-798,8727,-358,8508,-1352,7750,-1155
"경상북도","제주특별자치도",787,49,789,33,839,140,914,133,965,237,1231,328,1376,445,1357,363,1531,385,1330,101,1377,196,1287,26,1225,48
"경상남도","전국",478709,-3246,469223,-4534,417328,2772,423864,-3794,456164,-6075,450279,-5105,410180,-1772,409200,-3979,395524,5810,405561,9310,419997,16658,388485,13703,341758,18547
"경상남도","서울특별시",18680,2991,18329,2290,18230,3756,16841,2394,17144,2345,16781,1561,17169,3452,17312,4620,17872,6169,18326,6957,18612,6965,17299,5716,16831,6350
"경상남도","부산광역시",49798,-12084,51166,-10465,46996,-6449,46232,-9518,50672,-9186,51578,-6644,46877,-11010,47218,-17896,42235,-11581,44084,-8200,50590,-2267,48583,-3906,42940,227
"경상남도","대구광역시",9344,-177,8888,67,8758,-207,8643,-298,8485,-889,8659,-263,9028,715,8646,942,8601,917,8107,-8,9310,1096,8260,220,8125,1199
"경상남도","인천광역시",3450,-65,3297,-204,3628,386,3353,23,3266,-204,3464,-206,3267,326,3390,471,3279,567,3471,771,3408,689,3318,501,2989,387
"경상남도","광주광역시",1550,30,1452,-153,1533,76,1372,-103,1414,-353,1455,-188,1320,-133,1344,102,1496,212,1157,15,1365,132,1426,210,1239,167
"경상남도","대전광역시",2953,404,3038,506,2823,474,2843,454,2577,94,2613,193,2788,614,2650,646,2720,657,2598,552,2804,823,2877,846,2656,663
"경상남도","울산광역시",8441,-663,8749,571,8694,999,8829,807,8976,365,8526,-246,7571,-1455,6977,-1544,6734,-937,6987,-291,6812,-597,6646,-1225,6377,100
"경상남도","세종특별자치시",-,-,-,-,342,146,284,72,601,360,962,618,882,471,1034,546,1149,685,978,354,977,328,993,389,953,394
"경상남도","경기도",19323,3034,17850,-34,17722,1380,16232,426,16298,-110,16945,-538,16574,1525,17134,3473,18377,4949,18020,4901,19216,5868,19428,5746,17206,4050
"경상남도","강원도",2987,-170,2942,76,2902,165,2700,159,2549,-182,2708,-64,2687,204,2475,163,2353,161,2471,393,2693,425,2725,550,2472,445
"경상남도","충청북도",2407,292,2327,134,2187,59,2073,-46,2353,296,2464,205,2570,819,2219,493,2642,911,2634,920,2605,709,2653,827,2755,1012
"경상남도","충청남도",4432,1119,4322,843,3913,721,3584,690,3664,511,3671,191,3736,869,4501,1697,4254,1268,3917,964,4087,914,4289,1138,3872,1145
"경상남도","전라북도",2633,342,2636,294,2225,9,2219,48,2273,-43,2148,-181,2196,151,2121,12,2059,59,2017,108,2133,308,2258,417,1937,187
"경상남도","전라남도",4931,470,5203,253,4695,268,4437,277,4679,269,4742,191,4610,253,4451,474,4451,625,4632,700,4810,588,4460,731,4177,809
"경상남도","경상북도",11079,1241,10982,1359,10178,823,9718,626,9540,127,10003,-86,9257,431,9320,790,9014,637,9213,798,9085,358,9860,1352,8905,1155
"경상남도","경상남도",335387,0,326746,0,281109,0,293031,0,319925,0,311708,0,277204,0,275875,0,265997,0,274748,0,279310,0,251272,0,216269,0
"경상남도","제주특별자치도",1314,-10,1296,-71,1393,166,1473,195,1748,525,1852,352,2444,996,2533,1032,2291,511,2201,376,2180,319,2138,191,2055,257
"제주특별자치도","전국",76787,-437,80365,-2343,74625,-4876,81028,-7823,81396,-11112,83323,-14257,92193,-14632,91022,-14005,95349,-8853,92030,-2936,94736,-3378,91062,-3917,83717,-3148
"제주특별자치도","서울특별시",5632,-82,5268,-865,5612,-1342,5410,-2418,5739,-3292,6351,-4083,6634,-3831,7209,-3195,7720,-2109,8513,10,8704,-510,8498,-896,8399,-367
"제주특별자치도","부산광역시",1707,-73,1639,-236,1525,-403,1576,-420,1742,-389,1773,-962,1853,-1095,2029,-964,1980,-846,2211,-440,2532,-36,2367,-350,2266,-151
"제주특별자치도","대구광역시",609,-22,548,-95,624,-149,620,-227,631,-430,734,-583,823,-571,1003,-628,1032,-539,1006,-417,1082,-279,1127,-275,1128,-162
"제주특별자치도","인천광역시",1077,-175,1053,-179,1104,-332,1167,-553,1222,-719,1287,-989,1414,-961,1552,-1161,1738,-588,1946,-307,1764,-531,1825,-517,1876,-300
"제주특별자치도","광주광역시",801,90,725,-36,765,-4,767,-55,668,-349,793,-363,741,-388,898,-293,926,-252,910,-114,1016,-53,905,-77,931,3
"제주특별자치도","대전광역시",522,70,439,-43,462,-78,480,-205,570,-169,603,-364,631,-253,688,-147,689,-127,723,-121,719,-117,773,-87,738,-142
"제주특별자치도","울산광역시",380,25,337,8,397,3,356,-44,392,-100,441,-240,430,-314,403,-412,470,-323,565,-177,534,-214,499,-120,549,11
"제주특별자치도","세종특별자치시",-,-,-,-,58,19,74,33,134,71,188,49,210,46,255,-8,333,59,322,43,308,7,360,43,369,79
"제주특별자치도","경기도",5022,-413,4990,-979,4655,-1885,4775,-2782,5291,-3787,5845,-4739,6520,-4417,6931,-4324,7779,-2615,7884,-1053,8298,-1363,8425,-1821,7792,-1942
"제주특별자치도","강원도",542,60,516,-44,520,-70,511,-175,543,-271,607,-232,694,-240,693,-252,802,-133,784,-2,877,80,816,8,825,-1
"제주특별자치도","충청북도",478,-8,518,49,484,-68,433,-207,546,-296,621,-217,726,-181,754,-255,783,-56,839,34,846,53,871,36,832,-57
"제주특별자치도","충청남도",774,43,776,21,696,-81,676,-186,757,-158,896,-198,834,-329,967,-303,1002,-163,1131,17,1143,-25,1199,90,1048,-41
"제주특별자치도","전라북도",672,114,561,-47,551,-84,516,-209,609,-215,683,-377,733,-384,768,-346,902,-229,1032,-7,1007,-72,986,88,878,37
"제주특별자치도","전라남도",1002,-27,1026,65,966,-96,1001,-47,928,-246,1062,-279,1127,-273,1102,-322,1254,-36,1302,75,1466,197,1326,178,1194,190
"제주특별자치도","경상북도",738,-49,756,-33,699,-140,781,-133,728,-237,903,-328,931,-445,994,-363,1146,-385,1229,-101,1181,-196,1261,-26,1177,-48
"제주특별자치도","경상남도",1324,10,1367,71,1227,-166,1278,-195,1223,-525,1500,-352,1448,-996,1501,-1032,1780,-511,1825,-376,1861,-319,1947,-191,1798,-257
"제주특별자치도","제주특별자치도",55507,0,59846,0,54280,0,60607,0,59673,0,59036,0,66444,0,63275,0,65013,0,59808,0,61398,0,57877,0,51917,0
